no;lat;lon;dist;tdist;alt
00407;54.0750524;18.8538799;48.1746216419368;75496.1475629984;3.350
00408;54.0761099;18.8497601;293.402136824062;75789.5496998225;2.925
00409;54.0781745;18.8410053;615.615834884431;76405.1655347069;2.875
00410;54.0781745;18.8410053;0;76405.1655347069;4.175
00411;54.0804908;18.8319073;647.042440411212;77052.2079751181;4.475
00412;54.0817496;18.8262424;395.190007934135;77447.3979830522;4.900
00413;54.0821524;18.8241825;141.649849119943;77589.0478321722;5.225
00414;54.0825048;18.8231525;77.7861465309963;77666.8339787032;4.950
00415;54.0827566;18.8228092;35.8559102066706;77702.6898889098;5.125
00416;54.0879423;18.8205776;594.770644009701;78297.4605329195;5.325
00417;54.0884457;18.8210926;65.2862633708371;78362.7467962904;5.325
00418;54.0887981;18.8214359;45.1352026241901;78407.8819989146;5.175
00419;54.0891505;18.8211784;42.6364999365345;78450.5184988511;5.675
00420;54.0896036;18.8205776;63.8320286708166;78514.3505275219;5.675
00421;54.0904594;18.8204060;95.8260549962758;78610.1765825182;6.125
00422;54.0914661;18.8206635;113.203932356659;78723.3805148749;6.925
00423;54.0926743;18.8212643;139.956516147315;78863.3370310222;7.025
00424;54.0933790;18.8217793;85.2614860724342;78948.5985170946;6.775
00425;54.0945871;18.8243542;215.057026138882;79163.6555432335;6.275
00426;54.0966508;18.8291607;388.488392350745;79552.1439355842;5.375
00427;54.0974057;18.8305340;122.751529721727;79674.8954653059;5.275
00428;54.1004255;18.8335381;388.781209633325;80063.6766749393;4.925
00429;54.1029922;18.8367138;352.63448998752;80416.3111649268;4.700
00430;54.1094333;18.8492451;1086.55136711415;81502.8625320409;4.675
00431;54.1094333;18.8492451;0;81502.8625320409;4.025
00432;54.1103893;18.8506184;138.98885125795;81641.8513832989;3.900
00433;54.1121000;18.8549957;342.95883790603;81984.8102212049;3.750
00434;54.1154206;18.8621197;593.311164734088;82578.121385939;3.625
00435;54.1154709;18.8629780;56.226271347603;82634.3476572866;3.475
00436;54.1151188;18.8653812;161.469957418956;82795.8176147056;3.525
00437;54.1152194;18.8676987;151.478365198281;82947.2959799039;3.250
00438;54.1213568;18.8673553;682.883210176852;83630.1791900807;2.850
00439;54.1246767;18.8670121;369.870036867744;84000.0492269485;2.375
00440;54.1278454;18.8666687;353.088626743023;84353.1378536915;1.700
00441;54.1294044;18.8666687;173.370304836054;84526.5081585275;1.575
00442;54.1303098;18.8664112;102.074512001054;84628.5826705286;1.575
00443;54.1333775;18.8628063;414.190563751847;85042.7732342804;1.725
00444;54.1380540;18.8573990;628.148346467388;85670.9215807478;1.975
00445;54.1399647;18.8569698;214.313326495607;85885.2349072434;2.225
00446;54.1438360;18.8567124;430.838572057566;86316.073479301;2.475
00447;54.1537391;18.8561115;1101.98031171022;87418.0537910112;2.625
00448;54.1617806;18.8555965;894.892405420372;88312.9461964316;2.875
00449;54.1711769;18.8576565;1053.49724419817;89366.4434406298;2.825
00450;54.1689159;18.8746510;1134.5210463885;90500.9644870183;2.525
00451;54.1647957;18.8966236;1502.07193900473;92003.036426023;2.225
00452;54.1732870;18.8978252;947.51877863752;92950.5552046605;2.075
00453;54.1738899;18.8985119;80.5803020023421;93031.1355066628;2.150
00454;54.1788130;18.9047775;682.676175954926;93713.8116826178;1.775
00455;54.1806214;18.9070091;248.067643703133;93961.8793263209;1.775
00456;54.1819274;18.9090691;197.653250906339;94159.5325772272;1.075
00457;54.1836351;18.9103565;207.566505172718;94367.0990824;0.325
00458;54.1856442;18.9120731;249.793903171243;94616.8929855712;0.250
00459;54.1856944;18.9120731;5.5825460572246;94622.4755316284;0.100
00460;54.1900135;18.9156780;534.529122508702;95157.0046541371;0.475
00461;54.1908672;18.9173088;142.380436732304;95299.3850908694;1.425
00462;54.1924240;18.9227161;392.109988459369;95691.4950793288;1.300
00463;54.1941815;18.9287243;437.038836844567;96128.5339161734;0.850
00464;54.1966419;18.9366207;582.044886797932;96710.5788029713;0.500
00465;54.1970938;18.9372215;63.6643214749128;96774.2431244462;-1.200
00466;54.2036709;18.9459763;926.983497558158;97701.2266220044;-1.075
00467;54.2086407;18.9535294;739.449255930744;98440.6758779351;-0.825
00468;54.2087913;18.9537869;23.6843304126457;98464.3602083478;-0.575
00469;54.2094941;18.9528427;99.3940515181748;98563.7542598659;0.750
00470;54.2104478;18.9519844;119.849813928403;98683.6040737943;1.500
00471;54.2125057;18.9508686;240.079709226956;98923.6837830213;1.975
00472;54.2137103;18.9500103;145.121813355205;99068.8055963765;1.825
00473;54.2144631;18.9494095;92.3837926628687;99161.1893890394;1.275
00474;54.2144631;18.9494095;0;99161.1893890394;0.250
00475;54.2168722;18.9479504;284.211385133124;99445.4007741725;-0.475
00476;54.2178257;18.9474354;111.197174680444;99556.5979488529;-0.750
00477;54.2180265;18.9473495;23.0181302107553;99579.6160790637;-0.900
00478;54.2198331;18.9488945;224.620810636168;99804.2368896999;-0.975
00479;54.2265069;18.9542160;818.846902134246;100623.083791834;-1.175
00480;54.2315743;18.9585075;628.796709864492;101251.880501699;-1.525
00481;54.2363401;18.9624558;588.849493661539;101840.72999536;-1.525
00482;54.2437636;18.9685497;915.616081619828;102756.34607698;-1.275
00483;54.2438639;18.9694939;62.361487947794;102818.707564928;-0.875
00484;54.2442651;18.9713821;130.557961185369;102949.265526113;-0.175
00485;54.2445159;18.9724979;77.6850307790527;103026.950556892;0.200
00486;54.2449672;18.9732704;70.9826857454045;103097.933242638;0.100
00487;54.2450675;18.9734421;15.7762828168484;103113.709525454;0.375
00488;54.2457697;18.9743862;99.3042472874854;103213.013772742;0.275
00489;54.2468228;18.9754162;134.88618309395;103347.899955836;0.125
00490;54.2474246;18.9761887;83.6557430503679;103431.555698886;0.150
00491;54.2484778;18.9776478;150.684152237333;103582.239851124;-0.075
00492;54.2488790;18.9783344;63.0931414901383;103645.332992614;-0.325
00493;54.2492300;18.9773045;77.4686789132648;103722.801671527;-0.975
00494;54.2498318;18.9736996;243.59417935871;103966.395850886;-1.350
00495;54.2509350;18.9678631;398.557920554454;104364.95377144;-1.850
00496;54.2520883;18.9617691;416.1804670409;104781.134238481;-2.500
00497;54.2530410;18.9571342;319.21492288749;105100.349161369;-2.600
00498;54.2534923;18.9544735;179.995917754658;105280.345079123;-2.675
00499;54.2539436;18.9518127;180.000340222444;105460.345419346;-2.050
00500;54.2559492;18.9517269;223.104586855271;105683.450006201;-1.600
00501;54.2566010;18.9518986;73.3373148413612;105756.787321042;-1.075
00502;54.2643216;18.9569626;919.431514729611;106676.218835772;-0.550
00503;54.2642214;18.9569626;11.1428508948694;106687.361686667;-0.700
00504;54.2705873;18.9616833;771.462587556213;107458.824274223;-0.625
00505;54.2723916;18.9629707;217.369043833794;107676.193318057;-0.650
00506;54.2747472;18.9640865;271.792498182478;107947.985816239;-0.975
00507;54.2755991;18.9649448;109.913618475863;108057.899434715;-1.200
00508;54.2771527;18.9655457;177.120608959812;108235.020043675;-0.050
00509;54.2794578;18.9664898;263.568306345421;108498.58835002;0.300
00510;54.2819132;18.9680347;290.894342862334;108789.482692883;0.675
00511;54.2833162;18.9693222;177.001243872863;108966.483936756;1.025
00512;54.2847191;18.9712963;201.899276162328;109168.383212918;0.625
00513;54.2853705;18.9699230;114.870778104386;109283.253991022;0.325
00514;54.2865730;18.9674339;209.740073647701;109492.99406467;0.525
00515;54.2879758;18.9661465;176.974108802877;109669.968173473;0.575
00516;54.2888275;18.9661465;94.7142326032068;109764.682406076;0.225
00517;54.2898295;18.9676056;146.24081194447;109910.923218021;0.575
00518;54.2925347;18.9718113;406.226316114102;110317.149534135;0.675
00519;54.2935866;18.9720688;118.165562263002;110435.315096398;0.725
00520;54.2949892;18.9714680;160.777839166101;110596.092935564;0.925
00521;54.2949392;18.9714680;5.56030483764482;110601.653240401;0.925
00522;54.2970930;18.9707813;243.626651610276;110845.279892012;0.925
00523;54.2984454;18.9709530;150.807345553517;110996.087237565;1.275
00524;54.2994973;18.9712963;119.080265389179;111115.167502954;1.050
00525;54.3011000;18.9708672;180.392102035638;111295.55960499;0.475
00526;54.3103145;18.9660606;1071.11740421349;112366.677009203;-0.250
00527;54.3162227;18.9632282;682.237281624374;113048.914290828;-1.450
00528;54.3169737;18.9633999;84.2551690704888;113133.169459898;-2.000
00529;54.3173742;18.9638290;52.5202357090302;113185.689695607;-2.150
00530;54.3177747;18.9645157;62.9899734127055;113248.67966902;-2.125
00531;54.3181752;18.9652882;67.0408125019825;113315.720481522;-1.850
00532;54.3187259;18.9656315;65.1639746515868;113380.884456174;-1.725
00533;54.3194268;18.9661465;84.8008749880369;113465.685331162;-1.300
00534;54.3201777;18.9669189;97.3806362597391;113563.065967421;-1.075
00535;54.3207284;18.9672623;65.165820923751;113628.231788345;-0.850
00536;54.3211789;18.9675198;52.808952110617;113681.040740456;-0.800
00537;54.3220800;18.9670906;104.002582745533;113785.043323201;-1.125
00538;54.3232814;18.9662323;144.736337509262;113929.779660711;-1.325
00539;54.3242825;18.9653740;124.469660977192;114054.249321688;-1.600
00540;54.3242825;18.9653740;0;114054.249321688;-1.700
00541;54.3262347;18.9640007;234.655465320422;114288.904787008;-1.750
00542;54.3274360;18.9639149;133.707711108006;114422.612498116;-1.975
00543;54.3286873;18.9645157;144.503694530934;114567.116192647;-2.075
00544;54.3314400;18.9662323;325.7277399581;114892.843932605;-1.475
00545;54.3327912;18.9668331;155.229696517094;115048.073629122;-0.800
00546;54.3332917;18.9672623;62.228505061802;115110.302134184;-0.025
00547;54.3330915;18.9692364;129.924357725201;115240.226491909;0.200
00548;54.3330915;18.9712105;128.00295630931;115368.229448219;-0.325
00549;54.3332416;18.9731846;129.086486716168;115497.315934935;-0.175
00550;54.3335919;18.9749012;117.925566587475;115615.241501522;0.650
00551;54.3338422;18.9770470;141.891049702471;115757.132551225;2.225
00552;54.3338422;18.9792786;144.696916296085;115901.829467521;4.275
00553;54.3339423;18.9841709;317.411541938966;116219.24100946;6.450
00554;54.3343927;18.9995346;997.432622127827;117216.673631588;8.225
00555;54.3347930;19.0093193;635.988092278525;117852.661723866;9.875
00556;54.3347430;19.0120659;178.172282890048;118030.834006756;10.875
00557;54.3345928;19.0130959;68.8409581344417;118099.674964891;9.600
00558;54.3335419;19.0145550;150.360754003973;118250.035718895;6.975
00559;54.3332416;19.0152416;55.6528132152218;118305.68853211;4.300
00560;54.3327412;19.0182457;202.582645498841;118508.271177609;1.875
00561;54.3318904;19.0226231;299.194928872874;118807.466106482;0.975
00562;54.3317402;19.0245972;129.092096007505;118936.558202489;1.350
00563;54.3316902;19.0291462;295.024762399298;119231.582964888;1.525
00564;54.3316902;19.0318928;178.098830044729;119409.681794933;2.375
00565;54.3326411;19.0349827;226.550693436468;119636.23248837;2.675
00566;54.3331916;19.0381584;214.824498711275;119851.056987081;2.450
00567;54.3333417;19.0429649;312.104445539198;120163.16143262;2.625
00568;54.3331916;19.0481148;334.3410621497;120497.50249477;2.125
00569;54.3330915;19.0488873;51.3117711771277;120548.814265947;3.100
00570;54.3327412;19.0566978;507.940137117925;121056.754403065;4.575
00571;54.3325410;19.0628777;401.334336505703;121458.088739571;5.000
00572;54.3323408;19.0669117;262.519175614572;121720.607915185;6.550
00573;54.3320906;19.0716324;307.364183333878;122027.972098519;6.725
00574;54.3321907;19.0734348;117.401363770013;122145.373462289;7.150
00575;54.3319905;19.0766106;207.127593031373;122352.50105532;9.100
00576;54.3318904;19.0799580;217.340671483709;122569.841726804;10.100
00577;54.3318904;19.0839920;261.576925182695;122831.418651987;10.925
00578;54.3318904;19.0887127;306.10465806862;123137.523310055;10.650
00579;54.3314900;19.0929184;276.322956792349;123413.846266848;10.250
00580;54.3309395;19.0978966;328.560729187762;123742.406996036;7.875
00581;54.3297884;19.1007290;223.875949246335;123966.282945282;5.650
00582;54.3279865;19.1041622;299.53230863838;124265.81525392;4.200
00583;54.3268854;19.1069946;220.754658811145;124486.569912731;1.925
00584;54.3264850;19.1107712;248.931995605607;124735.501908337;1.650
00585;54.3264349;19.1113720;39.3591804028301;124774.86108874;1.675
00586;54.3264286;19.1113505;1.56042980116129;124776.421518541;1.825
00587;54.3264161;19.1119514;38.9941635608849;124815.415682102;2.150
00588;54.3262535;19.1120801;19.9154623879573;124835.33114449;2.325
00589;54.3261534;19.1122088;13.9132582795003;124849.244402769;2.550
00590;54.3260032;19.1123161;18.0946992479761;124867.339102017;1.775
00591;54.3257905;19.1123376;23.6945976080215;124891.033699625;1.450
00592;54.3252273;19.1122947;62.6930384980809;124953.726738123;0.650
00593;54.3246892;19.1119943;62.9315458865032;125016.65828401;-0.200
00594;54.3236506;19.1108356;137.793777745974;125154.452061756;-0.250
00595;54.3232877;19.1105351;44.8162544109712;125199.268316167;-1.100
00596;54.3221614;19.1103849;125.629688614199;125324.898004781;-1.700
00597;54.3207597;19.1102991;155.976890544183;125480.874895325;-2.300
00598;54.3207409;19.1102562;3.48042290509415;125484.35531823;-2.550
00599;54.3025149;19.1087971;2029.0515365332;127513.406854764;-2.525
00600;54.2982576;19.1087112;473.470530560141;127986.877385324;-2.250
00601;54.2967549;19.1087971;167.202359753016;128154.079745077;-2.000
00602;54.2950519;19.1102562;211.739206708774;128365.818951785;-1.900
00603;54.2929480;19.1128311;287.521865831489;128653.340817617;-1.750
00604;54.2929480;19.1129169;5.56880225260721;128658.90961987;-1.675
00605;54.2928979;19.1128311;7.87733316396747;128666.786953034;-0.975
00606;54.2907437;19.1154060;292.09678118435;128958.883734218;-0.675
00607;54.2897919;19.1163502;122.308775797551;129081.192510015;-0.325
00608;54.2892408;19.1167793;67.3180085846627;129148.5105186;-0.625
00609;54.2875875;19.1168652;183.941571707318;129332.452090307;-1.200
00610;54.2865855;19.1169510;111.567616235374;129444.019706543;-1.175
00611;54.2860344;19.1172943;65.2117225055117;129509.231429048;-1.125
00612;54.2854832;19.1178093;69.8209968125185;129579.052425861;-0.500
00613;54.2846816;19.1180668;90.6965694187299;129669.74899528;-0.250
00614;54.2839801;19.1179810;78.2096710894245;129747.958666369;-0.375
00615;54.2834790;19.1183243;60.0167796488892;129807.975446018;-0.725
00616;54.2830281;19.1190109;67.0904975458612;129875.065943564;-0.875
00617;54.2828778;19.1207275;112.688475082339;129987.754418646;-1.275
00618;54.2806730;19.1249332;366.972873431409;130354.727292077;-1.850
00619;54.2782677;19.1293106;390.282722782853;130745.01001486;-2.050
00620;54.2769648;19.1323147;242.978475349114;130987.988490209;-2.350
00621;54.2760126;19.1334305;128.303126232478;131116.291616442;-2.425
00622;54.2720533;19.1384087;546.220531405689;131662.512147848;-2.250
00623;54.2720533;19.1384945;5.57162735881299;131668.083775206;-2.725
00624;54.2704996;19.1378078;178.442735238059;131846.526510444;-2.850
00625;54.2670410;19.1356621;409.082146024078;132255.608656469;-3.125
00626;54.2654370;19.1355762;178.461801839442;132434.070458308;-3.500
00627;54.2586692;19.1364346;754.683050206975;133188.753508515;-3.500
00628;54.2579171;19.1366920;85.2930625993782;133274.046571114;-3.850
00629;54.2563629;19.1382370;199.863716427956;133473.910287542;-3.975
00630;54.2546080;19.1389236;200.187937910404;133674.098225453;-3.850
00631;54.2486408;19.1405544;671.994265204444;134346.092490657;-3.700
00632;54.2486408;19.1405544;0;134346.092490657;-3.525
00633;54.2485906;19.1406403;7.89402623123828;134353.986516888;-3.050
00634;54.2434250;19.1422710;584.137001777067;134938.123518665;-2.875
00635;54.2427730;19.1423569;72.7209295168371;135010.844448182;-2.225
00636;54.2424721;19.1418419;47.3256269407428;135058.170075123;-2.075
00637;54.2409674;19.1374645;330.031636751616;135388.201711875;-2.300
00638;54.2379578;19.1297398;603.354859375151;135991.55657125;-2.375
00639;54.2373559;19.1289673;83.6715507249759;136075.228121975;-2.675
00640;54.2281752;19.1189251;1211.77653056723;137287.004652542;-2.325
00641;54.2217526;19.1138611;786.455705163573;138073.460357706;-2.150
00642;54.2192434;19.1109428;337.439005569225;138410.899363275;-1.975
00643;54.2192497;19.1109214;1.55786496477423;138412.45722824;-2.375
00644;54.2169663;19.1083894;302.629538188;138715.086766427;-2.725
00645;54.2160002;19.1072521;130.428371799852;138845.515138227;-2.625
00646;54.2153226;19.1068015;80.8495501460514;138926.364688373;-2.625
00647;54.2147706;19.1062865;69.9265675970572;138996.29125597;-2.450
00648;54.2142185;19.1054711;81.1240271179254;139077.415283088;-2.275
00649;54.2140303;19.1051707;28.629059506739;139106.044342595;-2.375
00650;54.2139801;19.1047845;25.7271098695465;139131.771452465;-2.400
00651;54.2139299;19.1046557;10.0656605832345;139141.837113048;-2.275
00652;54.2138420;19.1046772;9.87449670460493;139151.711609752;-2.375
00653;54.2137291;19.1046987;12.6327752436704;139164.344384996;-2.300
00654;54.2136538;19.1049991;21.2539262431606;139185.598311239;-2.200
00655;54.2136287;19.1051493;10.1584236326218;139195.756734872;-2.100
00656;54.2136036;19.1053209;11.5028509862671;139207.259585858;-2.150
00657;54.2132021;19.1061149;68.2611672681488;139275.520753126;-2.025
00658;54.2126751;19.1071663;90.0527225765164;139365.573475703;-2.100
00659;54.2122861;19.1080461;71.7276120068014;139437.30108771;-2.100
00660;54.2118344;19.1088614;73.0370116174738;139510.338099327;-1.950
00661;54.2118218;19.1088614;1.40119681937794;139511.739296146;-2.100
00662;54.2112070;19.1097412;89.1517650234366;139600.89106117;-2.025
00663;54.2110689;19.1099343;19.8382570581162;139620.729318228;-1.950
00664;54.2112822;19.1101489;27.5213474875787;139648.250665716;-1.650
00665;54.2123112;19.1110716;129.209541755077;139777.460207471;-1.350
00666;54.2129512;19.1115437;77.5112802728548;139854.971487744;-0.900
00667;54.2136287;19.1119514;79.870896940031;139934.842384684;-0.550
00668;54.2141306;19.1122303;58.6871064110319;139993.529491095;-0.350
00669;54.2143314;19.1122518;22.373909899869;140015.903400995;-0.125
00670;54.2144318;19.1123590;13.1626164314627;140029.066017426;-0.100
00671;54.2144569;19.1125736;14.2314507608623;140043.297468187;-0.125
00672;54.2143690;19.1129384;25.6573052728981;140068.95477346;-0.300
00673;54.2142687;19.1131744;18.9718674224632;140087.926640882;-0.400
